time_ms,time_ts,v4,v5,g4,g5
1130279,1762283915.208592,2.502126,2.545003,0.001063,0.022501
1130281,1762283915.209843,2.502766,2.545963,0.001383,0.022981
1130281,1762283915.209857,2.501486,2.545963,0.000743,0.022981
1130281,1762283915.209863,2.501166,2.545323,0.000583,0.022661
1130281,1762283915.209922,2.502126,2.545643,0.001063,0.022821
1130289,1762283915.217793,2.501486,2.546603,0.000743,0.023301
1130289,1762283915.218293,2.501166,2.545003,0.000583,0.022501
1130291,1762283915.220213,2.501166,2.544363,0.000583,0.022181
1130291,1762283915.220224,2.501166,2.545963,0.000583,0.022981
1130291,1762283915.220233,2.501486,2.545323,0.000743,0.022661
1130291,1762283915.220240,2.501486,2.544363,0.000743,0.022181
1130291,1762283915.220247,2.500206,2.545323,0.000103,0.022661
1130291,1762283915.220255,2.501486,2.544683,0.000743,0.022341
1130291,1762283915.220262,2.501166,2.544043,0.000583,0.022021
1130291,1762283915.220269,2.500846,2.544683,0.000423,0.022341
1130292,1762283915.221096,2.501166,2.545003,0.000583,0.022501
1130292,1762283915.221128,2.501166,2.543723,0.000583,0.021861
1130292,1762283915.221163,2.500846,2.544683,0.000423,0.022341
1130292,1762283915.221234,2.501486,2.544683,0.000743,0.022341
1130292,1762283915.221246,2.500206,2.543403,0.000103,0.021701
1130292,1762283915.221252,2.501166,2.544683,0.000583,0.022341
1130292,1762283915.221291,2.501166,2.544043,0.000583,0.022021
1130292,1762283915.221330,2.501166,2.544043,0.000583,0.022021
1130292,1762283915.221357,2.500846,2.545643,0.000423,0.022821
1130292,1762283915.221394,2.501486,2.544363,0.000743,0.022181
1130304,1762283915.233402,2.501166,2.543723,0.000583,0.021861
1130304,1762283915.233433,2.500526,2.545323,0.000263,0.022661
1130304,1762283915.233451,2.501486,2.544683,0.000743,0.022341
1130304,1762283915.233472,2.501166,2.544363,0.000583,0.022181
1130304,1762283915.233481,2.500526,2.546283,0.000263,0.023141
1130304,1762283915.233485,2.500846,2.545643,0.000423,0.022821
1130304,1762283915.233490,2.501486,2.545323,0.000743,0.022661
1130304,1762283915.233495,2.500526,2.545323,0.000263,0.022661
1130304,1762283915.233499,2.499566,2.546283,-0.000217,0.023141
1130304,1762283915.233504,2.500526,2.546283,0.000263,0.023141
1130305,1762283915.233745,2.500206,2.546283,0.000103,0.023141
1130305,1762283915.233778,2.500526,2.547243,0.000263,0.023621
1130305,1762283915.233794,2.500206,2.547563,0.000103,0.023781
1130305,1762283915.233801,2.500206,2.546283,0.000103,0.023141
1130305,1762283915.234215,2.499566,2.548203,-0.000217,0.024101
1130305,1762283915.234225,2.499566,2.548203,-0.000217,0.024101
1130305,1762283915.234252,2.499246,2.547883,-0.000377,0.023941
1130305,1762283915.234258,2.499566,2.548203,-0.000217,0.024101
1130305,1762283915.234278,2.499566,2.548203,-0.000217,0.024101
1130305,1762283915.234298,2.498926,2.548842,-0.000537,0.024421
1130320,1762283915.249621,2.499886,2.550442,-0.000057,0.025221
1130321,1762283915.249675,2.499566,2.550762,-0.000217,0.025381
1130321,1762283915.249687,2.499246,2.549162,-0.000377,0.024581
1130321,1762283915.249697,2.498606,2.550762,-0.000697,0.025381
1130321,1762283915.249706,2.498286,2.550762,-0.000857,0.025381
